gene_name	se_id	transcript_id	ensembl_gene_id	chr	start	end	strand	tss	gene_type	gene_status	reads_2i_1	reads_2i_2	reads_ser_1	reads_ser_2	reads_sahlen	score_2i	score_ser	score_sahlen	rpkm_2i	rpkm_ser	rpkm_episc	reads_ser	in.joshi	in.sahlen	in.dowen	in.novo
Gm12230	5499	ENSMUST00000118301	ENSMUSG00000082180	chr11	54758437	54763437	+	54760937	pseudogene	KNOWN	18	41	21	54	0	8.74	12.01	0				33.6749164809655	1	0	0	0
Gm12233	5499	ENSMUST00000155883	ENSMUSG00000085531	chr11	54948046	54953046	+	54950546	processed_transcript	KNOWN	3	10	7	7	2	4.05	6.14	0				7	1	0	0	0
Gm12278	5533	ENSMUST00000153718	ENSMUSG00000086310	chr11	62293799	62298799	+	62296299	processed_transcript	PUTATIVE	19	43	19	43	0	30.93	27.81	0				28.5832118559129	1	0	0	0
Gm12279	5533	ENSMUST00000142533	ENSMUSG00000087120	chr11	62362043	62367043	-	62364543	processed_transcript	PUTATIVE	8	19	19	14	20	9.23	9.25	6.42				16.3095064303001	1	1	0	0
Gm12280	5533	ENSMUST00000155836	ENSMUSG00000085748	chr11	62377385	62382385	-	62379885	processed_transcript	PUTATIVE	5	7	3	11	0	3	6.59	0				5.74456264653803	1	0	0	0
Gm12299	5553	ENSMUST00000138819	ENSMUSG00000085926	chr11	66813088	66818088	+	66815588	lincRNA	NOVEL	9	12	25	18	0	9.41	19.51	0				21.2132034355964	1	0	0	0
Gm12510	1973	ENSMUST00000152190	ENSMUSG00000086346	chr4	55476186	55481186	-	55478686	processed_transcript	NOVEL	19	2	18	13	0	8.14	12.55	0				15.2970585407784	1	0	0	0
Gm12516	1973	ENSMUST00000120819	ENSMUSG00000084144	chr4	55403073	55408073	-	55405573	pseudogene	KNOWN	1	4	7	4	0	4.34	8.52	0				5.29150262212918	1	0	0	0
Gm12851	2076	ENSMUST00000117920	ENSMUSG00000084188	chr4	98519805	98524805	+	98522305	pseudogene	KNOWN	5	11	23	22	0	0	10.53	0				22.494443758404	1	0	0	0
Gm12864	2152	ENSMUST00000122207	ENSMUSG00000082143	chr4	118657119	118662119	+	118659619	pseudogene	KNOWN	0	2	7	5	0	0	5.09	0				5.91607978309962	1	0	0	0
Gm12866	2152	ENSMUST00000128998	ENSMUSG00000066060	chr4	118739216	118744216	-	118741716	processed_transcript	NOVEL	30	32	29	42	0	4.99	5.88	0				34.8998567332303	1	0	0	0
Gm12868	2152	ENSMUST00000143801	ENSMUSG00000085505	chr4	118808906	118813906	-	118811406	processed_transcript	PUTATIVE	9	11	7	9	0	9.05	6.16	0				7.93725393319377	1	0	0	0
Gm12925	2175	ENSMUST00000140510	ENSMUSG00000087307	chr4	123340624	123345624	+	123343124	processed_transcript	PUTATIVE	18	18	14	10	8	23.49	10.55	4.01				11.8321595661992	1	0	0	0
Gm12926	2175	ENSMUST00000121158	ENSMUSG00000081585	chr4	123305038	123310038	+	123307538	pseudogene	KNOWN	14	8	27	10	0	7.19	10.77	0				16.431676725155	1	0	0	0
Gm12942	2205	ENSMUST00000106097	ENSMUSG00000070737	chr4	126798435	126803435	+	126800935	protein_coding	NOVEL	1	7	5	11	0	0	8.33	0	25.4	1.9	2.4	7.41619848709566	1	0	0	0
Gm12943	2205	ENSMUST00000119616	ENSMUSG00000082220	chr4	126816232	126821232	-	126818732	pseudogene	KNOWN	18	4	11	5	0	11.68	5.66	0				7.41619848709566	1	0	0	0
Gm12949	5533	ENSMUST00000143382	ENSMUSG00000086636	chr11	62333743	62338743	+	62336243	processed_transcript	NOVEL	17	60	37	55	0	21.53	23.68	0				45.1109742745599	1	0	0	0
Gm13053	2295	ENSMUST00000128385	ENSMUSG00000085574	chr4	141601993	141606993	-	141604493	processed_transcript	PUTATIVE	5	11	16	17	0	4.92	11.18	0				16.4924225024706	1	0	0	0
Gm13055	2291																						0	0	0	1
Gm13056	2291	ENSMUST00000142429	ENSMUSG00000085395	chr4	140831854	140836854	+	140834354	processed_transcript	PUTATIVE	13	18	13	22	44	7.23	7.76	6.05				16.9115345252878	1	1	0	0
Gm13056	2292	ENSMUST00000142429	ENSMUSG00000085395	chr4	140831854	140836854	+	140834354	processed_transcript	PUTATIVE	5	3	3	4	5	7.39	4.6	6.74				3.46410161513775	0	1	0	0
Gm13062	2297	ENSMUST00000151337	ENSMUSG00000087525	chr4	141734017	141739017	+	141736517	processed_transcript	PUTATIVE	7	22	12	18	0	13.19	11.49	0				14.6969384566991	1	0	0	0
Gm13074	2291	ENSMUST00000124848	ENSMUSG00000085836	chr4	140901229	140906229	+	140903729	processed_transcript	KNOWN	1	3	2	3	9	0	0	5.68				2.44948974278318	0	1	0	0
Gm13075	2292	ENSMUST00000148320	ENSMUSG00000086061	chr4	140952244	140957244	+	140954744	processed_transcript	NOVEL	2	9	5	20	6	9.35	20.23	6.14				10	1	1	0	0
Gm13076	2291	ENSMUST00000118041	ENSMUSG00000084238	chr4	140910506	140915506	-	140913006	pseudogene	KNOWN	11	12	7	11	11	20.12	12.57	7.03				8.77496438739212	1	1	0	0
Gm13201	2317	ENSMUST00000144031	ENSMUSG00000078494	chr4	147447029	147452029	-	147449529	processed_transcript	NOVEL	9	11	17	22	7	0	6.63	0				19.3390796058137	1	0	0	0
Gm13528	817	ENSMUST00000139288	ENSMUSG00000085087	chr2	33030922	33035922	+	33033422	processed_transcript	NOVEL	2	6	5	8	0	4.32	6.81	0				6.32455532033676	1	0	0	0
Gm13536	817	ENSMUST00000132913	ENSMUSG00000085742	chr2	33299822	33304822	+	33302322	processed_transcript	NOVEL	72	35	58	30	0	16.56	10.59	0				41.7133072292284	1	0	0	0
Gm13610	812	ENSMUST00000128298	ENSMUSG00000086216	chr2	32089402	32094402	-	32091902	lincRNA	NOVEL	1	2	8	5	0	0	9.85	0				6.32455532033676	1	0	0	0
Gm13647	928	ENSMUST00000154654	ENSMUSG00000087570	chr2	71573372	71578372	+	71575872	processed_transcript	NOVEL	7	3	8	7	0	4.64	8.91	0				7.48331477354788	1	0	0	0
Gm13647	931	ENSMUST00000154654	ENSMUSG00000087570	chr2	71573372	71578372	+	71575872	processed_transcript	NOVEL	15	11	26	8	14	5.24	9.49	3.17				14.422205101856	1	0	0	0
Gm13662	931	ENSMUST00000157059	ENSMUSG00000084794	chr2	71585482	71590482	+	71587982	lincRNA	NOVEL	40	12	45	10	13	12.74	9.26	5.51				21.2132034355964	1	1	0	0
Gm13663	928	ENSMUST00000145563	ENSMUSG00000086641	chr2	71583064	71588064	+	71585564	lincRNA	NOVEL	9	3	15	3	5	5.3	7.29	4.25				6.70820393249937	1	0	0	0
Gm13663	931	ENSMUST00000145563	ENSMUSG00000086641	chr2	71583064	71588064	+	71585564	lincRNA	NOVEL	15	11	26	8	14	5.24	9.49	5.51				14.422205101856	1	1	0	0
Gm13739	931	ENSMUST00000118020	ENSMUSG00000081878	chr2	71598324	71603324	-	71600824	pseudogene	KNOWN	7	3	12	14	2	0	8.33	0				12.9614813968157	1	0	0	0
Gm14261	1300	ENSMUST00000145105	ENSMUSG00000085322	chr2	168589143	168594143	+	168591643	lincRNA	NOVEL	4	20	17	23	6	5.42	8.91	0				19.7737199332852	1	0	0	0
Gm14820	8554	ENSMUST00000149438	ENSMUSG00000087193	chrX	7623798	7628798	+	7626298	processed_transcript	NOVEL	6	2	8	6	0	4.19	8.4	0				6.92820323027551	1	0	0	0
Gm15441	1629	ENSMUST00000098839	ENSMUSG00000074398	chr3	96359238	96364238	-	96361738	lincRNA	NOVEL	25	29	21	33	60	28.03	24.29	13.49				47.370877129308	1	1	0	0
Gm15441	1630	ENSMUST00000098839	ENSMUSG00000074398	chr3	96359238	96364238	-	96361738	lincRNA	NOVEL	0	4	7	6	7	0	8.16	7.45				6.92820323027551	1	1	0	0
Gm15525	3475	ENSMUST00000132587	ENSMUSG00000084815	chr7	4793798	4798798	-	4796298	processed_transcript	PUTATIVE	6	9	21	15	0	6	14.29	0				17.7482393492989	1	0	0	0
Gm15534	3120	ENSMUST00000137642	ENSMUSG00000086176	chr6	64938449	64943449	+	64940949	pseudogene	KNOWN	5	7	14	5	0	5.24	6.42	0				8.36660026534076	1	0	0	0
Gm15564	8148	ENSMUST00000174085	ENSMUSG00000086324	chr16	35978667	35983667	-	35981167	processed_transcript	NOVEL	4	3	6	6	0	3.94	20.16	0				6	1	0	0	0
Gm15706	3450	ENSMUST00000139612	ENSMUSG00000086013	chr6	145196549	145201549	+	145199049	lincRNA	KNOWN	12	11	16	4	19	11.97	10.12	12.39				8	1	1	0	0
Gm15707	3450	ENSMUST00000118804	ENSMUSG00000083962	chr6	145262628	145267628	-	145265128	pseudogene	KNOWN	9	7	14	8	0	0	6.53	0				10.5830052442584	1	0	0	0
Gm15736	2712	ENSMUST00000141710	ENSMUSG00000085713	chr5	114092472	114097472	+	114094972	processed_transcript	PUTATIVE	0	2	1	2	5	0	0	6.4				1.4142135623731	0	1	0	0
Gm15754	2745	ENSMUST00000119191	ENSMUSG00000082365	chr5	118950349	118955349	+	118952849	pseudogene	KNOWN	5	2	9	4	0	0	6.38	0				6	1	0	0	0
Gm15754	2746	ENSMUST00000119191	ENSMUSG00000082365	chr5	118950349	118955349	+	118952849	pseudogene	KNOWN	27	50	34	30	0	12.82	6.77	0				31.9374388453426	1	0	0	0
Gm15757	2830	ENSMUST00000122083	ENSMUSG00000084392	chr5	135479947	135484947	+	135482447	pseudogene	KNOWN	1	4	1	2	9	3.11	0	5.28				1.4142135623731	0	1	0	0
Gm15860	2770	ENSMUST00000124914	ENSMUSG00000087336	chr5	123791946	123796946	-	123794446	processed_transcript	NOVEL	0	0	2	2	5	0	0	6.98				2	0	1	0	0
Gm15935	6709	ENSMUST00000142076	ENSMUSG00000084940	chr14	22558265	22563265	+	22560765	processed_transcript	PUTATIVE	0	0	7	6	0	0	10.06	0				6.48074069840786	1	0	0	0
Gm16022	3568	ENSMUST00000135478	ENSMUSG00000085698	chr7	52804485	52809485	-	52806985	processed_transcript	PUTATIVE	13	20	16	31	6	11.34	11.97	0				22.2710574513201	1	0	0	1
Gm16047	3568	ENSMUST00000143250	ENSMUSG00000084882	chr7	52885679	52890679	-	52888179	processed_transcript	PUTATIVE	5	3	4	7	0	4.3	5.44	0				5.29150262212918	1	0	0	0
Gm16064	2752	ENSMUST00000154997	ENSMUSG00000085345	chr5	120093643	120098643	+	120096143	processed_transcript	NOVEL	3	10	11	6	0	8.98	10.26	0				8.12403840463596	1	0	0	0
Gm16064	2754	ENSMUST00000154997	ENSMUSG00000085345	chr5	120093643	120098643	+	120096143	processed_transcript	NOVEL	2	1	6	9	0	0	9.29	0				7.34846922834954	1	0	0	0
Gm16065	2752	ENSMUST00000135385	ENSMUSG00000086847	chr5	120138727	120143727	-	120141227	lincRNA	KNOWN	9	11	11	6	0	10.57	10.2	0				8.12403840463596	1	0	0	0
Gm16065	2754	ENSMUST00000135385	ENSMUSG00000086847	chr5	120138727	120143727	-	120141227	lincRNA	KNOWN	5	12	13	17	0	0	5.71	0				14.8660687473185	1	0	0	0
Gm16197	7747	ENSMUST00000133221	ENSMUSG00000085912	chr17	29213406	29218406	-	29215906	lincRNA	NOVEL	14	11	34	12	0	3.09	5.94	0				20.1990098767242	1	0	0	0
Gm16201	3890	ENSMUST00000134312	ENSMUSG00000086742	chr7	147133795	147138795	+	147136295	lincRNA	NOVEL	2	12	19	18	19	0	5.2	0				18.4932420089069	1	0	0	0
Gm16221	5091	ENSMUST00000117331	ENSMUSG00000082234	chr10	75405932	75410932	-	75408432	pseudogene	KNOWN	14	22	18	11	8	13.09	9.34	6.87				14.0712472794703	1	1	0	0
Gm16253	1629																						0	0	0	1
Gm16253	1630	ENSMUST00000148290	ENSMUSG00000087610	chr3	96378407	96383407	+	96380907	protein_coding	NOVEL	5	8	2	13	6	6.9	7.31	5.23				5.09901951359278	1	1	0	0
Gm16279	7784																						0	0	0	1
Gm1631	928																						0	0	1	1
Gm16538	8324	ENSMUST00000162407	ENSMUSG00000089766	chr19	5724706	5729706	+	5727206	processed_transcript	PUTATIVE	0	1	0	0	7	0	0	5.16				0	0	1	0	0
Gm16565	556	ENSMUST00000159138	ENSMUSG00000089829	chr1	167708706	167713706	+	167711206	processed_transcript	NOVEL	2	1	9	8	6	0	19.06	7.35				8.48528137423857	1	1	0	0
Gm16606	449	ENSMUST00000140839	ENSMUSG00000085392	chr1	137142638	137147638	+	137145138	lincRNA	KNOWN	3	8	10	9	0	5.03	9.46	0				9.48683298050514	1	0	0	0
Gm16627	7884	ENSMUST00000142133	ENSMUSG00000085299	chr17	71271836	71276836	-	71274336	lincRNA	KNOWN	1	6	11	4	0	5.14	12.26	0				6.6332495807108	1	0	0	0
Gm16627	7887	ENSMUST00000142133	ENSMUSG00000085299	chr17	71271836	71276836	-	71274336	lincRNA	KNOWN	3	1	6	5	0	0	5.66	0				5.47722557505166	1	0	0	0
Gm16703	3685	ENSMUST00000156557	ENSMUSG00000087237	chr7	91298368	91303368	+	91300868	lincRNA	KNOWN	2	1	1	6	5	0	5.83	6.24				2.44948974278318	0	1	0	0
Gm16724	7884	ENSMUST00000154380	ENSMUSG00000085916	chr17	71224918	71229918	+	71227418	lincRNA	KNOWN	3	5	3	4	6	5.45	3.58	7.43				3.46410161513775	0	1	0	0
Gm16724	7886	ENSMUST00000154380	ENSMUSG00000085916	chr17	71224918	71229918	+	71227418	lincRNA	KNOWN	2	2	3	3	16	0	3.92	12.43				3	0	1	0	0
Gm16724	7887	ENSMUST00000154380	ENSMUSG00000085916	chr17	71224918	71229918	+	71227418	lincRNA	KNOWN	13	32	22	32	36	20.71	16.71	10.14				26.5329983228432	1	1	0	0
Gm16724	7888	ENSMUST00000154380	ENSMUSG00000085916	chr17	71224918	71229918	+	71227418	lincRNA	KNOWN	7	12	15	11	10	9.01	11.14	3.62				12.8452325786651	1	0	0	0
Gm16749	3360	ENSMUST00000150343	ENSMUSG00000085309	chr6	125441942	125446942	+	125444442	lincRNA	KNOWN	6	5	12	7	9	7.55	15.42	6.26				9.16515138991168	1	1	0	0
Gm16786	4885	ENSMUST00000142886	ENSMUSG00000084914	chr10	20862400	20867400	+	20864900	lincRNA	KNOWN	5	3	13	5	0	0	6.71	0				8.06225774829855	1	0	0	0
Gm16880	464	ENSMUST00000145442	ENSMUSG00000085011	chr1	138590288	138595288	+	138592788	lincRNA	KNOWN	78	59	50	21	39	34.34	13.53	3.26				32.4037034920393	1	0	0	0
Gm16880	466	ENSMUST00000145442	ENSMUSG00000085011	chr1	138590288	138595288	+	138592788	lincRNA	KNOWN	3	2	1	1	5	0	0	7.12				1	0	1	0	0
Gm16912	7752	ENSMUST00000147320	ENSMUSG00000087551	chr17	29626370	29631370	-	29628870	lincRNA	KNOWN	8	20	17	9	20	9.66	7.63	7.7				12.369316876853	1	1	0	0
Gm16952	7884	ENSMUST00000150415	ENSMUSG00000087105	chr17	71102422	71107422	-	71104922	lincRNA	KNOWN	39	22	46	15	0	17.34	15.74	0				26.2678510731274	1	0	0	0
Gm16952	7886	ENSMUST00000150415	ENSMUSG00000087105	chr17	71102422	71107422	-	71104922	lincRNA	KNOWN	8	6	10	10	0	10.84	12.14	0				10	1	0	0	0
Gm16952	7887	ENSMUST00000150415	ENSMUSG00000087105	chr17	71102422	71107422	-	71104922	lincRNA	KNOWN	9	9	7	11	0	15.03	11.69	0				8.77496438739212	1	0	0	0
Gm16953	5484	ENSMUST00000155549	ENSMUSG00000087101	chr11	52080516	52085516	-	52083016	lincRNA	KNOWN	2	6	4	7	3	4.11	5.85	0				5.29150262212918	1	0	0	0
Gm17104	3525	ENSMUST00000166826	ENSMUSG00000091271	chr7	31347875	31352875	-	31350375	processed_transcript	PUTATIVE	2	2	6	6	2	0	8.04	0				6	1	0	0	0
Gm17111	6186	ENSMUST00000169981	ENSMUSG00000090327	chr12	111901118	111906118	-	111903618	processed_transcript	PUTATIVE	7	4	10	14	0	4.88	16.48	0				11.8321595661992	1	0	0	1
Gm17134	5111	ENSMUST00000166593	ENSMUSG00000090860	chr10	79324679	79329679	-	79327179	processed_transcript	PUTATIVE	1	0	3	3	5	0	3.5	6.15				3	0	1	0	0
Gm17218	7728																						0	0	0	1
Gm17232	6859	ENSMUST00000164515	ENSMUSG00000090374	chr14	64110036	64115036	+	64112536	processed_transcript	NOVEL	5	16	15	11	0	10.01	9.55	0				12.8452325786651	1	0	0	1
Gm17250	931	ENSMUST00000164635	ENSMUSG00000090953	chr2	71585719	71590719	-	71588219	lincRNA	KNOWN	40	12	45	10	13	12.74	9.26	5.51				21.2132034355964	1	1	0	0
Gm17269	5091																						0	0	0	1
Gm17324	4657	ENSMUST00000165499	ENSMUSG00000090317	chr9	78294093	78299093	-	78296593	protein_coding	KNOWN	13	9	12	8	2	17.73	16.46	3.03				9.79795897113271	1	0	0	0
Gm17328	2223	ENSMUST00000172446	ENSMUSG00000091343	chr4	130332661	130337661	-	130335161	lincRNA	KNOWN	2	5	5	6	0	3.76	5.83	0				5.47722557505166	1	0	0	0
Gm17337	5875	ENSMUST00000171380	ENSMUSG00000091430	chr12	12792291	12797291	+	12794791	lincRNA	KNOWN	17	20	30	22	0	6.31	8.26	0				25.6904651573303	1	0	0	0
Gm17337	5876	ENSMUST00000171380	ENSMUSG00000091430	chr12	12792291	12797291	+	12794791	lincRNA	KNOWN	18	20	26	28	0	11.47	15.2	0				26.9814751264641	1	0	0	0
Gm17337	5880	ENSMUST00000171380	ENSMUSG00000091430	chr12	12792291	12797291	+	12794791	lincRNA	KNOWN	8	16	10	26	25	24.02	31.46	23.63				16.1245154965971	1	1	0	0
Gm17351	5054	ENSMUST00000171655	ENSMUSG00000091024	chr10	66381150	66386150	+	66383650	lincRNA	KNOWN	13	26	43	27	0	6.96	9.52	0				34.0734500748016	1	0	0	0
Gm17351	5059	ENSMUST00000171655	ENSMUSG00000091024	chr10	66381150	66386150	+	66383650	lincRNA	KNOWN	5	1	10	3	6	5.43	15.86	8.06				5.47722557505166	1	1	0	0
Gm17376	2076	ENSMUST00000166016	ENSMUSG00000090718	chr4	98409926	98414926	+	98412426	pseudogene	KNOWN	2	7	4	8	0	6.74	8	0				5.65685424949238	1	0	0	0
Gm17413	5711	ENSMUST00000169444	ENSMUSG00000090803	chr11	97604867	97609867	+	97607367	protein_coding	KNOWN	11	21	19	23	11	9.58	6.78	13.11				20.9045449603669	1	1	0	0
Gm17422	6118	ENSMUST00000171326	ENSMUSG00000091891	chr12	88231017	88236017	-	88233517	lincRNA	KNOWN	8	6	14	6	0	3.77	6.76	0				9.16515138991168	1	0	0	0
Gm17440	3523	ENSMUST00000164836	ENSMUSG00000092079	chr7	30981149	30986149	+	30983649	lincRNA	KNOWN	14	13	25	13	0	0	5.29	0				18.0277563773199	1	0	0	0
Gm17441	7812	ENSMUST00000024745	ENSMUSG00000092070	chr17	45676412	45681412	-	45678912	protein_coding	KNOWN	1	3	4	12	0	0	10.47	0				6.92820323027551	1	0	0	0
Gm17444	556	ENSMUST00000169452	ENSMUSG00000091458	chr1	167930589	167935589	+	167933089	lincRNA	KNOWN	2	1	3	3	10	0	4.82	7.81				3	0	1	0	0
Gm17500	5484	ENSMUST00000171891	ENSMUSG00000092028	chr11	51938781	51943781	-	51941281	lincRNA	KNOWN	1	3	5	5	1	0	5.8	0				5	1	0	0	0
Gm17516	7452	ENSMUST00000164633	ENSMUSG00000080134	chr16	30203465	30208465	-	30205965	lincRNA	KNOWN	5	9	5	7	0	6.36	9.02	0				5.91607978309962	1	0	0	0
Gm17559	1198	ENSMUST00000170976	ENSMUSG00000090656	chr2	152519928	152524928	-	152522428	lincRNA	KNOWN	12	9	21	6	20	10.28	18.6	10.19				11.2249721603218	1	1	0	0
Gm17657	7752	ENSMUST00000168877	ENSMUSG00000091614	chr17	29654235	29659235	-	29656735	protein_coding	KNOWN	6	11	6	7	0	9.05	5.18	0				6.48074069840786	1	0	0	0
Gm17685	3914	ENSMUST00000168966	ENSMUSG00000090767	chr7	152080866	152085866	-	152083366	lincRNA	KNOWN	10	7	13	12	0	0	6.45	0				12.4899959967968	1	0	0	0
Gm17702	4014	ENSMUST00000167770	ENSMUSG00000091853	chr8	35155102	35160102	+	35157602	lincRNA	KNOWN	1	2	6	5	0	0	5.37	0				5.47722557505166	1	0	0	0
Gm17712	6186	ENSMUST00000165035	ENSMUSG00000092102	chr12	112080926	112085926	-	112083426	lincRNA	KNOWN	5	6	6	7	0	6.97	7.75	0				6.48074069840786	1	0	0	0
Gm17712	6188	ENSMUST00000165035	ENSMUSG00000092102	chr12	112080926	112085926	-	112083426	lincRNA	KNOWN	3	6	0	5	8	6.48	0	12.09				0	0	1	0	0
Gm17718	464	ENSMUST00000166559	ENSMUSG00000091667	chr1	138518727	138523727	-	138521227	lincRNA	KNOWN	0	3	1	2	7	0	0	6.53				1.4142135623731	0	1	0	0
Gm18604	8148	ENSMUST00000172535	ENSMUSG00000092612	chr17	36363371	36368371	+	36365871	pseudogene	KNOWN	11	9	11	9	0	45.7	44.43	0				9.9498743710662	1	0	0	0
Gm20417	8324	ENSMUST00000174784	ENSMUSG00000092267	chr19	5795062	5800062	+	5797562	processed_transcript	NOVEL	33	40	39	60	48	21.14	25.33	11.16				48.3735464897913	1	1	0	0
Gm20497	7794	ENSMUST00000174025	ENSMUSG00000092403	chr17	37320175	37325175	-	37322675	processed_transcript	NOVEL	5	4	6	6	0	4.75	7.3	0				6	1	0	0	0
Gm20521	6815	ENSMUST00000134077	ENSMUSG00000092232	chr14	55499778	55504778	+	55502278	protein_coding	NOVEL	0	3	2	5	5	0	3.04	6.19				3.16227766016838	0	1	0	0
Gm20545	8148	ENSMUST00000174739	ENSMUSG00000092428	chr17	36361469	36366469	-	36363969	pseudogene	KNOWN	11	9	11	9	0	45.7	44.43	0				9.9498743710662	1	0	0	0
Gm2301	2752	ENSMUST00000129108	ENSMUSG00000087516	chr5	120118874	120123874	-	120121374	processed_transcript	KNOWN	10	15	8	11	6	18.38	7.61	8.53				9.38083151964686	1	1	0	0
Gm2301	2754	ENSMUST00000129108	ENSMUSG00000087516	chr5	120118874	120123874	-	120121374	processed_transcript	KNOWN	2	6	12	14	23	0	8.07	8.81				12.9614813968157	1	1	0	0
Gm2862	7104	ENSMUST00000161524	ENSMUSG00000089639	chr15	25609053	25614053	+	25611553	pseudogene	KNOWN	4	5	13	6	0	0	6.28	0				8.83176086632785	1	0	0	0
Gm2a	5499	ENSMUST00000000608	ENSMUSG00000000594	chr11	54909117	54914117	+	54911617	protein_coding	KNOWN	3	4	5	7	8	4.12	8.12	7.29	15.8	9.1	12	5.91607978309962	1	1	0	0
Gm3086	5752	ENSMUST00000110560	ENSMUSG00000079076	chr12	71061960	71066960	+	71064460	protein_coding	KNOWN	5	12	13	21	2	57.02	120.27	3.92				16.5227116418583	1	0	0	0
Gm3511	2712																						0	0	0	1
Gm4482	3347	ENSMUST00000167127	ENSMUSG00000092076	chr6	122740293	122745293	-	122742793	pseudogene	KNOWN	10	8	7	4	0	13.1	8.99	0				5.29150262212918	1	0	0	0
Gm4482	3349	ENSMUST00000167127	ENSMUSG00000092076	chr6	122740293	122745293	-	122742793	pseudogene	KNOWN	3	13	9	15	0	6.2	8.65	0				11.6189500386223	1	0	0	0
Gm4485	3347	ENSMUST00000112575	ENSMUSG00000079540	chr6	122768132	122773132	-	122770632	lincRNA	KNOWN	3	12	4	9	1	9.65	7.55	0				6	1	0	0	0
Gm4485	3348	ENSMUST00000112575	ENSMUSG00000079540	chr6	122768132	122773132	-	122770632	lincRNA	KNOWN	1	7	10	3	1	4.25	8.67	0				5.47722557505166	1	0	0	0
Gm4485	3349	ENSMUST00000112575	ENSMUSG00000079540	chr6	122768132	122773132	-	122770632	lincRNA	KNOWN	4	17	11	11	1	8.85	8.16	0				11	1	0	0	0
Gm4577	7784	ENSMUST00000135203	ENSMUSG00000086867	chr17	35838341	35843341	+	35840841	processed_transcript	NOVEL	1	0	1	1	6	0	0	11.22				1	0	1	0	0
Gm5134	5091	ENSMUST00000099577	ENSMUSG00000033255	chr10	75414759	75419759	+	75417259	protein_coding	KNOWN	13	12	8	5	9	13.32	7.91	5.83	5.3	1.3	0	6.32455532033676	1	1	1	0
Gm5134	5092																						0	0	1	0
Gm5420	4893	ENSMUST00000071008	ENSMUSG00000056716	chr10	21408151	21413151	+	21410651	protein_coding	KNOWN	2	2	4	8	0	0	9.55	0				5.65685424949238	1	0	0	0
Gm5468	7104	ENSMUST00000069992	ENSMUSG00000056089	chr15	25341447	25346447	+	25343947	protein_coding	KNOWN	1	1	6	5	5	0	12.68	7.34	0	0	0	5.47722557505166	1	1	0	0
Gm5607	3947	ENSMUST00000080795	ENSMUSG00000047935	chr8	12383271	12388271	+	12385771	protein_coding	KNOWN	6	24	12	23	0	19.87	24.91	0	0	0	0	16.6132477258362	1	0	0	0
Gm6658	4190	ENSMUST00000098517	ENSMUSG00000074171	chr8	93429814	93434814	-	93432314	protein_coding	KNOWN	20	8	18	1	9	13.55	10.4	6.58				4.24264068711929	0	1	0	0
Gm6846	4891	ENSMUST00000128552	ENSMUSG00000085422	chr10	21562157	21567157	-	21564657	lincRNA	KNOWN	30	8	34	10	0	11.5	11.96	0				18.4390889145858	1	0	0	0
Gm6846	4893	ENSMUST00000128552	ENSMUSG00000085422	chr10	21562157	21567157	-	21564657	lincRNA	KNOWN	8	9	5	13	0	17.42	13.17	0				8.06225774829855	1	0	0	0
Gm694	2291	ENSMUST00000094544	ENSMUSG00000070637	chr4	140989520	140994520	-	140992020	protein_coding	KNOWN	0	0	0	0	5	0	0	7.69	6.3	0.2	0.1	0	0	1	0	0
Gm694	2292	ENSMUST00000094544	ENSMUSG00000070637	chr4	140989520	140994520	-	140992020	protein_coding	KNOWN	3	6	5	7	0	6.43	7.1	0	6.3	0.2	0.1	5.91607978309962	1	0	1	1
Gm7079	8554	ENSMUST00000119726	ENSMUSG00000068243	chrX	7621855	7626855	+	7624355	pseudogene	KNOWN	6	2	8	6	0	4.19	8.4	0				6.92820323027551	1	0	0	0
Gm8087	4657	ENSMUST00000119091	ENSMUSG00000083032	chr9	78234774	78239774	-	78237274	pseudogene	KNOWN	22	9	19	12	7	21.1	21.05	3.9				15.0996688705415	1	0	0	0
Gm8093	4657	ENSMUST00000128935	ENSMUSG00000087052	chr9	78272814	78277814	+	78275314	processed_transcript	KNOWN	2	6	8	6	0	4.54	9.69	0				6.92820323027551	1	0	0	0
Gm8225	7728	ENSMUST00000090257	ENSMUSG00000068604	chr17	26677205	26682205	+	26679705	protein_coding	KNOWN	14	19	16	22	0	5.29	6.6	0				18.7616630392937	1	0	0	1
Gm867	5091	ENSMUST00000059658	ENSMUSG00000050157	chr10	75400917	75405917	-	75403417	protein_coding	KNOWN	6	16	14	9	13	8.7	11.08	5.87				11.2249721603218	1	1	0	0
Gm8818	508	ENSMUST00000110797	ENSMUSG00000079138	chr1	155150062	155155062	+	155152562	pseudogene	KNOWN	4	13	6	7	0	10.26	6.33	0	14.8	16.4	17.2	6.48074069840786	1	0	0	0
Gm9104	7812	ENSMUST00000095268	ENSMUSG00000071077	chr17	45600237	45605237	+	45602737	protein_coding	KNOWN	9	8	16	20	0	4.14	9.12	0	0.2	0.3	0	17.8885438199983	1	0	0	1
Gm9183	7822	ENSMUST00000120025	ENSMUSG00000083672	chr17	47756788	47761788	-	47759288	pseudogene	KNOWN	0	3	4	8	3	0	7.35	0				5.65685424949238	1	0	0	0
Gm9329	1749	ENSMUST00000121735	ENSMUSG00000083610	chr3	135186996	135191996	-	135189496	pseudogene	KNOWN	4	2	8	7	0	0	7.13	0				7.48331477354788	1	0	0	0
